X	HN23_1	HN25_1	HN26_1	HN28_1	HN_0	HN10_0	HN12_0	HN13_0	HN16_0	HN17_0	HN18_0	HN20_0	HN22_0	HN24_0	HN24_1	HN25_0	HN26_0	HN5_0	HN5_1	HN6_0	HN6_1	HN7_0	HN8_0
36	0	67.56497063	5.897903855	10.20810306	23.45795736	473.7489942	0.009794773	35.95462154	45.82451704	16.63619272	81.56204271	0.889358367	8.780088226	33.5332465	79.07340104	222.8471163	68.02826722	74.41765834	14.06706305	13.87574547	19.71462636	0	10.73720103
37	0.297650226	4.371012307	0.292238319	1.78287195	1.056084961	0.417127834	0.497465605	9.215056607	4.576940016	7.926459326	9.433482787	0.34849149	8.658482363	0.116757005	4.202821091	5.716726622	1.121099146	3.790449828	1.088961811	0.407664049	0.596048415	0.105713824	4.373576124
38	21.68574555	231.1941069	87.85433933	182.859731	95.48536624	111.8211151	24.12509579	193.2927303	88.78337637	22.40767307	146.8861423	5.914326267	71.1819452	263.5420247	343.6427261	179.2377243	37.9739056	102.992344	209.531544	215.1702185	336.7625665	0.138566748	140.0254913
39	0	140.3324423	42.96498452	55.14142524	38.60033343	401.4012038	0.00164385	59.29672874	104.6658354	138.6274618	97.61971047	8.468897365	241.9635983	364.1179474	220.3738219	174.3908421	92.57178306	90.07940651	60.11143948	22.99887402	24.58072639	361.2700625	101.5563077
40	0	5.530204118	1.065590774	1.716862435	1.925021273	8.578530436	0	0.767924842	1.674534564	1.025915505	2.501507262	0	0	0	27.5317779	0.014379892	0	40.31991001	48.03873341	7.551895962	14.42025524	0	2.74571242
41	0	190.5296294	127.2777594	179.2513182	48.27424603	59.44930532	6.365806334	31.07608756	123.3389988	123.3199622	106.5377389	68.6922683	142.1388321	316.5917105	104.9526275	181.6699244	275.8971467	207.5976065	128.3825895	77.77358955	120.1089422	223.9309236	94.04926648
42	0.070784549	78.23783614	19.85595698	71.66470463	32.34974499	102.4652941	1.792291186	34.5723188	80.86694584	405.0157563	40.8168783	40.44262645	110.2702428	972.1085529	40.9539271	86.58717631	20.81935228	118.3208445	106.7307684	122.9089623	77.5556474	0	85.18867688
43	0	666.2040211	556.2360121	1009.769495	489.0107714	518.3053518	14.19837654	818.3777181	977.2580825	427.105989	515.8170434	126.103941	1137.91302	2375.247244	745.7046758	936.7019503	1090.866281	957.4258681	466.1087898	887.9801805	801.4611773	330.2803388	827.5245875
44	0	8.03937017	20.07091308	7.346487298	3.845125037	35.16796572	0	28.83350648	10.81444041	18.33789728	15.34432207	7.950006429	46.23439668	62.56596729	33.15042174	9.98501771	31.76110225	24.77068306	24.16230282	12.67150812	8.689578332	19.19144968	14.71877164
45	0	0.305254148	0.162037418	0.940299273	0	0	0.005274064	38.4654812	0.522291401	0	0.006689141	1.63976685	0	0	1.453421343	0	0.007169753	0.543273093	2.35477373	1.22242322	0.325188161	0	0
46	0	4.442146444	0	0.612648003	0	0	0	14.94016646	0.004403476	3.735761255	36.23954813	0	0	0	2.535795282	3.601902159	0	354.9776807	93.69400522	23.65848051	12.51126864	0	3.065576802
47	0	0.793345317	0.930443403	2.595368711	0.041122825	0	2.192730924	7.33642534	2.942737186	0.577086811	7.107227212	3.305927419	0.038070818	2.77924594	2.69102586	1.156128217	0	9.072804193	9.844601876	11.49036855	15.61274998	0	5.410304699
48	9.148953066	23.62482185	12.72575494	18.11378375	4.870022893	9.287213782	12.99815909	0.679772086	11.04660099	0.610781454	4.769498241	1.887121928	1.565531567	1.918636452	0.757120764	2.16338575	0	7.740566599	20.8341971	3.778832632	2.99860353	0	0
49	18.13758001	8.003818455	12.4999598	5.933418995	14.27384074	30.16549168	8.030816571	35.21465336	12.72928675	8.620990226	6.005700481	3.821577504	2.674298462	7.748753953	72.19305415	9.447390844	36.27085893	51.94066716	36.70903316	8.582949569	5.32860361	41.9699484	36.19184266
50	0	12.51651351	13.69494887	13.64026618	4.67913056	3.68292998	0.006027474	234.6827278	29.82066858	5.516233094	6.759838944	1.809330014	19.21327874	5.562666098	26.11794856	16.91670977	60.22644862	27.15264116	40.25303261	32.38723543	57.11860358	0	84.98855141
51	0	7.638216531	3.86243854	15.59413738	5.754432644	15.54682113	0	11.26132851	3.473964255	1.982089788	8.729960177	1.768038269	0	3.168082269	0	5.320122417	0	23.37550079	29.57027377	24.64798761	62.52209186	0	4.944243924
52	0	76.04608432	36.91788329	63.77107153	30.76656802	60.07504235	0	74.45648028	65.12556313	89.59683492	83.70354707	15.96879633	85.54175444	282.7526869	50.27822596	80.1425332	62.01349956	105.9503363	77.31769542	79.45598854	77.71860369	0	73.79112307
53	0	28.06778325	16.03000066	36.5516519	4.850087843	72.88633664	0.078355689	330.5525347	25.95512089	8.604860052	27.53993501	10.32476488	7.818900763	21.93210375	33.77049514	38.38368165	232.3205865	107.9616216	137.4621744	83.39596299	83.50294171	0	74.54332465
54	0	4.68635633	9.893935115	10.5427934	0.319729257	7.264396405	5.388056869	0	2.107629842	0.436683465	6.288806015	5.078488913	1.413529971	0	0	2.515807514	45.77192205	15.79840249	2.564495773	38.68847713	18.22643847	0	0
55	0	0.215441615	1.038831752	1.46668337	0.490591931	0	0	0	1.001349705	0.002826484	3.003084029	0	0.073855954	0	0.021429024	1.082209871	0	4.194033386	0.455782259	0	1.83796487	0	0
