	Bcells	CD4_Tcells	CD8_Tcells	Monocytes	Neutrophils	NKcells
TUNAR	0.965859580690385	0	0	0	0	0
TUSC1	0.864153779590204	0.0718808163064482	0.0413303161491898	0.729347918688198	0	0.444869876812001
TUSC2	20.4531265804397	17.7670992106336	19.8634688274119	23.7310336381248	43.5337302132341	32.2204548827681
TUSC3	0	0	0	0	0	0
TUSC5	0	0	0	0	0	0.299918710487214
TUSC7	0	0	0	0	0	0
TUSC8	0	0	0	0	0	0
TUT1	28.2367057959138	30.8360145400774	28.3706383727346	11.0058110493184	3.95125026436806	33.6499548619654
TVP23A	2.58277594204856	0.990899935764124	1.30741976833752	1.36010508064058	0.286759833300711	1.82105807011653
TVP23B	12.9934432792948	11.472183390349	12.4356290409647	8.92547283015201	13.4796431029037	16.7874128540657
TVP23BP2	0	0	0	0	0	0
TVP23C	7.64580518223345	11.3828329761456	14.2072830736363	5.36646849766656	5.18015836608242	24.1490467986879
TVP23CP1	0	0	0	0	0	0
TWF1	23.9845169439669	24.1554784161849	36.6216365450546	21.1753855962085	18.3856605784799	63.77905574742
TWF1P1	0	0	0	0	0	0
TWF2	36.9605698339141	43.4547762376882	44.1300802592203	123.773685626615	156.612672802786	76.8210716409588
TWIST1	0	0.0410737783597931	0	0	0	0
TWIST2	0	0	0	0.218907620424061	0	0
TWISTNB	20.541282513774	13.3551045026534	21.6608760063251	11.5880490752949	0.223106435973615	26.2634713963316
TWSG1	1.38312429643128	1.45306563938072	2.2838880448114	2.68902474401251	1.15758645382081	2.94885662394688
TXK	1.50458165638735	46.5993835914904	46.9668936344905	1.15661859857639	1.5507990881766	285.336911500754
TXLNA	15.9520184018943	12.4963098169878	11.2951141347678	16.4857551883395	3.81278621855207	24.4541781247493
TXLNB	3.34460932653879	0.585342810795577	0.511592025927959	0.208399747491241	0.648150568247109	0.838077138505362
TXLNG	12.3260782887847	12.4627840852831	13.237297142219	5.0958482069616	0.98779112293393	10.3411392503243
TXLNGY	0	0	0	0	0	0.0413828753867256
TXN	24.5399203464669	43.4361489815519	37.3982382649739	93.1148484874136	265.998412476482	46.2169511411451
TXN2	48.184376364125	56.2152390194704	56.5366138713711	80.958572376352	22.0895185597938	66.3474530485635
TXNDC11	26.5765303394211	25.0523033252398	27.3735432072999	32.4904182277649	10.6839504102554	33.4080359884057
TXNDC12	22.3143388199169	26.6272436181399	23.5805949294456	52.5838989513831	73.1135091821042	33.0143736207633
TXNDC12-AS1	0	0	0	0	0	0
TXNDC15	15.6680621394964	11.7264493155948	10.8812906142308	23.7496628365971	4.65725403568623	23.0518019860272
TXNDC16	1.29118963849199	2.66482734820451	2.22706895033158	4.31452097956685	2.20930122308752	4.4698668301499
TXNDC17	2.03292145497321	1.96140026615689	2.87837139197575	9.17033158390567	10.5479360808236	4.77413250276181
TXNDC2	0.040669856299796	0	0	0.302206315812546	0.424834476203307	0
TXNDC5	130.127395491297	10.4372076752538	13.8268079737133	24.0942098185924	0.606081004644099	19.7066125651686
TXNDC8	0	0	0	0	0	0
TXNDC9	11.2657288481643	12.2183939742977	10.1573033533475	13.7551210554002	16.118760852965	23.8671817345602
TXNIP	1023.1062396636	1066.68645697908	606.62022273125	688.49821347158	2332.58077343972	1097.41160696608
TXNL1	5.53118817093986	5.26293681203897	4.61841290832192	6.3568493679469	4.32454559469793	5.92327198564638
TXNL1P1	0	0	0	0	0	0
TXNL4A	27.1257566039463	25.3978822222744	31.490227499752	39.9571585780725	9.85576568376311	43.1710335461489
TXNL4B	7.90011958623537	6.26919330528479	7.30548827901689	7.34750324988657	8.75425905673037	10.3047952342983
TXNP1	0	0	0	0	0	0
TXNP2	0	0	0	0	0	0
TXNP3	0	0	0	0	0	0
TXNP5	0	0	0	0	0	0
TXNP6	0	0	0	0	0	0
TXNP7	0	0	0	0	0	0
TXNRD1	13.9087830349075	15.1479676365882	13.6420808043294	32.5856899322926	68.5764660617735	35.76767872494
TXNRD2	14.293506289194	15.1100061639042	13.7121289166109	35.8369643994737	1.85014201417672	21.6949201725837
TXNRD3	0.426993632268101	0.734255047369215	1.00244008309977	0.521027312704553	0	1.19512927472437
TXNRD3NB	0	0	0	0	0	0
TYK2	273.544801792337	220.07344518386	251.608583687462	390.440139122368	658.676983349862	435.114776259107
TYMP	32.3383395200552	16.2092183464148	14.2115520030473	989.251638953522	756.586417556607	24.6105576236817
TYMS	1.3520297732377	3.38852938196766	3.23985608464692	0.114628266471128	0.361082013118418	9.45082284720548
TYMSOS	0	0.0975570910760465	0.0723384933305567	0	0	0.149990184944934
TYR	0	0	0	0	0	0
TYRL	0	0	0	0	0	0
TYRO3	0	0.0410720482973996	0.0981669213915298	0.0937849162868196	0	0.0982984858872073
TYROBP	3.43644500945843	1.84840630129657	42.9613131879323	2635.69759381284	3646.06390432183	953.046442730169
TYRP1	0	0	0	0	0	0
TYSND1	18.5476137767743	14.3163568917481	16.7715557934676	7.65925235057085	0.775560467908281	16.2913010300463
TYW1	11.2741963306323	11.4657958074693	12.5976563715822	7.3468504990206	0.797475006110656	13.98427584698
TYW1B	2.03316673679003	1.4069231721551	1.80329630061108	1.01607689599402	0.249585170265846	2.34847958410885
TYW3	11.532815824655	11.018057971675	11.3525106204121	10.4417492566956	0.0743846901664972	11.5162536887095
TYW5	8.60593980089165	6.96282980657167	7.98779125432174	4.40849737417018	1.33876175255916	12.5660426053555
U07000.3	0	0	0	0	0	0.258670463495365
U07000.4	0	0	0	0	0	0
U1	0	0	0	10.8938941287212	0	0
U1.100	0	0	0	0	0	0
U1.113	0	0	0	0	0	0
U1.126	0	0	0	0	0	0
U1.128	0	0	0	0	0	3.11920852398412
U1.2	0	0	0	0	0	0
U1.38	0	0	0	0	0	0
U1.54	0	0	0	0	0	0
U1.56	0	0	0	0	0	0
U1.57	20.1756602219606	2.01765102641856	16.0497530223196	106.220615813427	0	26.1840757075155
U1.67	19.5666306151503	7.74212583775886	12.1312684578959	26.4092946831079	0	20.1676441552453
U1.71	0	0	0	1.26620246677624	0	0.682855601950416
U1.79	0	0	0	2.89718103656719	0	1.82087235208486
U1.81	0	0	0	10.8938941287212	0	0
U1.9	0	0	0	0	0	0
U1.98	2.63839291469454	0	0	7.20636503938483	0	4.55770708775975
U2.33	0	0	0	0	0	0
U2.39	6.34344391204087	0	2.52703376862376	19.3637687158408	0.945482208359599	13.8463904775542
U2AF1	107.016209429408	96.2660300128692	104.978603831621	132.845653080202	196.106240715627	169.705819454159
U2AF1L4	49.8930940598424	43.5781219937525	43.2160138741441	34.0344351739045	32.2083384701208	52.62872620093
U2AF2	101.517534148378	84.1992370118505	82.6690370037287	87.7571784351226	87.8058168001547	135.423080125793
U2SURP	53.6146575893843	54.1260219483103	53.3205291109343	43.2658178560227	21.3380567036986	82.8657440382936
U3	0	0	0	0	0	0
U3.21	0	0	0	0	0	0
U3.22	0	0	0	0	0	0
U3.29	0	0	0.232539553460741	0	0	1.70204744114942
U3.31	0	0	0	0	0	0
U3.4	0	0	0	0	0	0
U3.45	0	0	0	0	0	0
U3.57	0	0	0	0	0	0
U3.58	0	0	0	0	0	0
U3.59	0	0	0	0	0	0
U3.60	0	0	0	0	0	0
U3.61	0	0	0	0	0	0
U3.62	0	0	0	0	0	0
U3.63	0	0	0	0	0	0
U3.64	0	0	0	0	0	0
U3.65	0	0	0	0	0	0
U3.66	0	0	0	0	0	0
U3.67	0	0	0	0	0	0
U3.68	0	0	0	0	0	0
U3.69	0	0	0	0	0	0
U3.70	0	0	0	0	0	0
U3.71	0	0	0	0	0	0
U3.72	0	0	0	0	0	0
U3.73	0	0	0	0	0	0
U3.74	0	0	0	0	0	0
U3.75	0	0	0	0	0	0
U3.76	0	0	0	0	0	0
U3.77	0	0	0	0	0	0
U3.78	0	0	0	0	0	0
U3.79	0	0	0	0	0	0
U3.8	0	0	0	0	0	0
U3.80	0	0	0	0	0	0
U3.81	0	0	0	0	0	0
U3.82	0	0	0	0	0	0
U4.38	0	0	0	0	0	0
U4.45	0	0	0	0	0	0
U40455.1	0	0	0	0	0	0
U47924.6	2.92300133639912	5.48887626717046	4.73816960878875	6.98167447019	1.88528735886883	4.2581246929553
U5.2	0	0	0	0	0	0
U5.20	0	0	0	0	0	0
U5.21	0	0	0	0	0	0
U51244.2	0	0	0	0	0	0
U52111.14	0.574468005846725	0.231036590876454	0.248009381123435	0.6617986962647	0.467338866551541	0.982933803914326
U52112.12	0.0813290760045059	0	0.056840897021649	0	0.090327872114666	0.0930934792720371
U6.1006	0	0	0	0	0	0
U6.1011	0	0	0	0	0	0
U6.1014	0	0	0	0	0	0
U6.1020	0	0	0	0	0	0
U6.1056	0	0	0	0	0	0
U6.1058	0	0	0	0	0	0
U6.1097	0	0	0	0	0	0
U6.1102	0	0	0	0	0	0
U6.1105	0	0	0	0	0	0
U6.1111	0	0	0	0	0	0
U6.1121	0	0	0	0	0	0
U6.1141	0	0	0	0	0	0
U6.1143	0	0	0	0	0	0
U6.1149	0	0	0	0	0	0
U6.1159	0	0	0	0	0	0
U6.1165	0	0	0	0	0	0
U6.1175	0	0	0	0	0	0
U6.1180	0	0	0	0	0	0
U6.1214	0	0	0	0	0	0
U6.1218	0	0	0	0	0	0
U6.1222	0	0	0	0	0	0
U6.1232	0	0	0	0	0	0
U6.1237	0	0	0	0	0	0
U6.125	0	0	0	0	0	0
U6.1250	0	0	0	0	0	0
U6.1252	0	0	0	0	0	0
U6.1259	0	0	0	0	0	0
U6.1261	0	0	0	0	0	0
U6.1269	0	0	0	0	0	0
U6.1271	0	0	0	0	0	0
U6.131	0	0	0	0	0	0
U6.1319	0	0	0	0	0	0
U6.1322	0	0	0	0	0	0
U6.1332	0	0	0	0	0	0
U6.225	0	0	0	0	0	0
U6.229	0	0	0	0	0	0
U6.250	0	0	0	0	0	0
U6.270	0	0	0	0	0	0
U6.3	0	0	0	0	0	0
U6.307	0	0	0	0	0	0
U6.357	0	0	0	0	0	0
U6.362	0	0	0	0	0	0
U6.398	0	0	0	0	0	0
U6.449	0	0	0	0	0	0
U6.480	0	0	0	0	0	0
U6.524	0	0	0	0	0	0
U6.559	0	0	0	0	0	0
U6.583	0	0	0	0	0	0
U6.597	0	0	0	0	0	0
U6.615	0	0	0	0	0	0
U6.63	0	0	0	0	0	0
U6.714	0	0	0	0	0	0
U6.723	0	0	0	0	0	0
U6.729	0	0	0	0	0	0
U6.840	0	0	0	0	0	0
U6.858	0	0	0	0	0	0
U6.879	0	0	0	0	0	0
U6.940	0	0	0	0	0	0
U6.942	0	0	0	0	0	0
U6.943	0	0	0	0	0	0
U6.968	0	0	0	0	0	0
U6.975	0	0	0	0	0	0
U6.977	0	0	0	0	0	0
U6.982	0	0	0	0	0	0
U6.988	0	0	0	0	0	0
U66059.56	0	0	0	0	0	0
U66059.57	0	0	0	0	0	0
U66059.58	0	0	0	0	0	0
U66061.31	0.427010736948277	0.687961982208849	0.723340632919116	0.354341362950208	0.382330982918557	0.874194876920297
U66061.39	0	0	0	0	0	0
U7.100	0	0	0	0	0	0
U7.102	0	0	0	0	0	0
U7.108	0	0	0	0	0	0
U7.109	0	0	0	0	0	0
U7.113	0	0	0	0	0	0
U7.120	0	0	0	0	0	0
U7.127	0	0	0	0	0	0
U7.128	0	0	0	0	0	0
U7.131	0	0	0	0	0	0
U7.132	0	0	0	0	0	0
U7.133	0	0	0	0	0	0
U7.136	0	0	0	0	0	0
U7.143	0	0	0	0	0	0
U7.145	0	0	0	0	0	0
U7.146	0	0	0	0	0	0
U7.147	0	0	0	0	0	0
U7.149	0	0	0	0	0	0
U7.150	0	0	0	0	0	0
U7.151	0	0	0	0	0	0
U7.152	0	0	0	0	0	0
U7.153	0	0	0	0	0	0
U7.154	0	0	0	0	0	0
U7.155	0	0	0	0	0	0
U7.157	0	0	0	0	0	0
U7.160	0	0	0	0	0	0
U7.161	0	0	0	0	0	0
U7.165	0	0	0	0	0	0
U7.166	0	0	0	0	0	0
U7.17	0	0	0	0	0	0
U7.2	0	0	0	0	0	0
U7.26	0	0	0	0	0	0
U7.3	0	0	0	0	0	0
U7.41	0	0	0	0	0	0
U7.53	0	0	0	0	0	0
U7.58	0	0	0	0	0	0
U7.63	0	0	0	0	0	0
U7.68	0	0	0	0	0	0
U7.69	0	0	0	0	0	0
U7.72	0	0	0	0	0	0
U7.74	0	0	0	0	0	0
U7.76	0	0	0	0	0	0
U7.78	0	0	0	0	0	0
U7.86	0	0	0	0	0	0
U7.93	0	0	0	0	0	0
U7.95	0	0	0	0	0	0
U7.96	0	0	0	0	0	0
U7.97	0	0	0	0	0	0
U73166.2	0.503236000187098	0.513390104138215	0.403046037623025	0.260518551645271	0.711581793296651	0.801841664817808
U73167.1	0.167777243201361	0	0.206657593103944	0.244860047733647	0.945513501357745	0.227623795630474
U73167.2	0	0	0	0	0	0
U8	0	0	0	0	0	0
U8.24	0	0	0	0	0	0
U8.25	0	0	0	0	0	0
U8.26	0	0	0	0	0	0
U8.27	0	0	0	0	0	0
U82670.4	0	0	0	0	0	0
U82670.9	0	1.38131790321394	0.594272274628446	0	0	1.53665217613612
U82671.12	0	0	0	0	0	0
U82671.8	0	0	0	0	0	0
U82695.2	0.198243143022909	0.154042153475578	0.434078288437831	0.906679190142466	0.361254421296872	1.81048826548605
U82695.3	0	0	0	0	0	0
U82695.5	0	0	0	0	0	0
U82695.9	0	0	0	0	0	0
U85056.1	0	0	0	0	0	0
U91324.1	0	0	0	0	0	0.289719300461327
U91328.2	0	0	0	0	0	0
UACA	2.44980529508933	0.0770245666282246	0.0413318500658999	1.10468411554127	0.0212399216921095	0.568918789927489
UAP1	8.16359994530262	8.32296255335522	12.6228659597568	4.15837417972304	2.47541548570167	37.6804110867787
UAP1L1	20.7803567703809	7.17334048468818	16.091250862713	29.80725284108	0.817744559121123	10.5945404242863
UBA1	120.01120042592	92.7310997091464	82.8849225322613	134.890025936825	202.693437297107	139.349067880406
UBA2	39.8791358053921	45.0971562297102	34.836147111374	33.0143168708547	2.28354061092423	48.9866420775736
UBA3	44.9781335487287	45.6904574162575	36.6383109199108	60.6153381276856	67.0739480275399	55.9435822082074
UBA5	21.4205542774005	19.5602228966114	21.4158487396967	12.4531721224534	0.541627359104202	42.0585120679211
UBA52	333.940190077625	390.335875704692	357.190669804606	267.391182084577	116.032916313028	203.406727033015
UBA52P3	0	0	0	0	0	0
UBA52P5	0	0	0	0	0	0
UBA52P6	0.167745204355533	0	0.134326600882043	0.463740572025834	0	0.362192657685611
UBA52P7	0	0	0	0	0	0
UBA52P8	0.945418407111272	0.544177914621249	1.00243675764444	0.463793063421333	0	1.31941060351667
UBA52P9	0	0	0	0	0	0
UBA6	11.9141618252109	6.65491582213936	6.90715661715772	8.05540013084114	6.23417049122876	15.9128540262401
UBA6-AS1	10.0901722084798	8.04027967789299	7.88985459903371	2.26633392351401	1.96518125165906	12.0685570654798
UBA7	309.254135106034	252.41986334922	289.291576447523	176.31217957788	122.844130544293	420.466975456753
UBAC1	22.158843859208	22.6445157366486	20.6408905591887	49.5104776182225	31.4428072074694	26.3310320035448
UBAC2	40.8875948672918	54.556287683984	59.5228393197218	54.3244513351551	32.0887948313802	53.8816753314436
UBAC2-AS1	0.792950412587056	0.713614260470262	0.635551593725411	0.411625631910933	0	0.538063627448768
UBALD1	14.6108597888631	9.38396313551002	10.9999156524553	23.4624980209286	26.5271719711881	29.0513463782673
UBALD2	101.062020408195	159.465773282981	118.976703533123	110.21151862726	342.218536752267	117.139721223764
UBAP1	15.2226592090292	23.7180659320721	25.9480443246658	32.0150135488922	113.00856017772	32.8398402280547
UBAP1L	3.38565764459861	3.29612026646481	3.24493759534131	0.880521052264749	0.154008789226263	4.42453114492847
UBAP2	8.45979893826214	12.1075000952642	13.1597020948256	6.90915383159108	2.32590579906101	14.3769551002505
UBAP2L	113.605926587299	116.991476118899	125.735871509679	97.3734266786282	81.9058617722522	150.427714029328
UBASH3A	0.0406679882776146	58.6406934182078	45.6335406459459	0	0	0.403494168096486
UBASH3B	2.11445257769505	12.3842810136581	10.9895899229671	7.85831584392623	12.8446640984223	10.8887422023176
UBB	600.179231668825	477.8218113747	632.935623945283	478.705678208063	229.463721459311	1176.67740700341
UBBP1	0	0	0	0	0	0
UBBP2	0	0	0	0	0	0
UBBP3	0	0	0	0	0	0
UBBP5	0	0	0	0	0	0
UBC	1128.57734269208	878.709551319712	1115.8453964699	2097.43035628995	2147.4284738255	1293.73872328706
UBD	0	0	0	0	0	0
UBDP1	0	0	0	0	0	0
UBE2A	47.636427974148	26.6182387701761	35.4235800828167	64.5641918292725	60.2262385613789	65.2547354846957
UBE2B	60.6947485375139	72.2432090297554	71.8642947328769	78.3250282019401	598.552840586414	75.9726503160759
UBE2C	0.681319766545969	1.30943153928365	0.893972265967872	0.312653822989613	7.50913121824851	1.66580003446274
UBE2CP3	0	0	0	0	0	0
UBE2D1	14.3036918279527	9.72569320626747	10.666007187773	94.3340111186835	208.758503878492	14.7692542789305
UBE2D2	114.277925123072	106.342531200307	101.235705713046	70.746481915681	81.4219990693422	109.128348789126
UBE2D3	245.524585237472	327.554480305156	333.894413220626	522.507068980241	935.381024142204	383.234575316558
UBE2D3P1	0	0	0	0	0	0
UBE2D3P2	0	0	0	0	0	0
UBE2D3P3	0	0	0	0	0	0
UBE2D3P4	0	0	0	0	0	0
UBE2D4	6.68831158686186	7.04456462102863	5.25463649607679	6.38796961469793	0.191206260045422	6.00124018227885
UBE2DNL	0	0	0	0	0	0
UBE2E1	46.3365632533854	36.0497525373933	27.5350701009646	69.0507776471855	15.8807421537725	46.5998365713954
UBE2E1-AS1	0	0	0	0	0	0
UBE2E2	19.74003131892	2.39753486225508	2.00991669451132	32.6588854363186	0	1.03976559028889
UBE2E2-AS1	0	0	0	0	0	0
UBE2E3	27.6697176831579	24.730000929264	28.4783602813869	47.1366627791809	22.1603900172563	69.870867406983
UBE2F	27.0505814267147	55.8038068289468	46.5009163282958	71.2312823558924	27.1935066567876	160.261458265889
UBE2FP1	2.6329464490359	2.56701516120155	4.23748188721295	8.98308952049855	3.20220416074161	6.54402567712627
UBE2FP3	3.2687039328098	1.86367258274098	1.68956827414553	0.62005900978103	0	1.81063667985806
UBE2G1	23.1682806996224	19.8732951492773	19.3602827203944	16.6943738804754	21.3673612222621	29.7260269603467
UBE2G2	105.412235558364	118.634908717294	116.523200325853	80.2405867125412	9.59037774641386	130.358674168661
UBE2H	27.3973317173922	22.8554789544085	19.6547506575059	18.6668345601798	42.2985820606849	33.5163045005246
UBE2HP1	0	0	0	0	0	0
UBE2I	149.32659446926	99.8190821377109	104.25968411281	139.027312378075	79.8134591886459	161.411910422504
UBE2J1	174.50695326809	50.7096176891461	64.0122461099505	183.919583043896	260.585671075925	105.711220907724
UBE2J2	37.8113526274648	39.0271705701485	32.2407571619935	50.0225549170263	66.0861606694147	54.7121388621271
UBE2K	29.722957823197	29.4724318965978	30.0919076743989	39.2020950078906	26.8475516468054	41.018461755663
UBE2L2	0	0	0	0	0	0
UBE2L3	23.0790833475463	25.3670947203882	22.98344877155	40.2914149844844	27.1926507308148	41.8164612079881
UBE2L5P	0	0	0	0	0	0
UBE2L6	68.4886162005275	76.8791076319312	74.3751767067538	183.523563996091	260.974908826174	140.186481227053
UBE2M	30.1525886584277	27.2829586344937	30.1555275230641	43.7932037674091	75.2396633278735	57.0861209665689
UBE2N	37.9139851352504	35.8831583711099	30.7961918408221	26.8574693261811	8.56062201118571	32.4129744773269
UBE2NL	0	0	0.0930123082456502	0	0	0.0879523810073328
UBE2O	25.9285559163054	13.8925888547734	13.7483028777902	7.37881941844197	2.65769910702869	20.6101658520242
UBE2Q1	79.0687362087522	78.0716575495704	88.7901603980558	71.5317113032555	79.5581176057721	140.123669544573
UBE2Q1-AS1	0.340586756439281	0.266974762229149	0.351344480324868	0.328247609526402	0.472644935306409	1.03462020070867
UBE2Q2	13.4884338537472	20.0478942031578	18.0137580894518	13.4122975371277	0.50976692621572	35.1704642117686
UBE2Q2P1	2.27687202957	2.83943838159161	4.3405681066978	1.32345524511012	3.05860155729432	6.76638572079829
UBE2Q2P10	0	0	0	0	0	0
UBE2Q2P12	0	0	0	0	0	0
UBE2Q2P2	0	0	0	0.00521053226880893	0	0
UBE2Q2P4Y	0	0	0	0	0	0
UBE2Q2P5Y	0	0	0	0	0	0
UBE2Q2P6	658.412631553892	874.769729788205	604.781448871185	345.296081256439	31.5597678331056	326.469088530904
UBE2Q2P9	0	0	0	0	0	0
UBE2QL1	0.162657255069064	0	0	0	0	0
UBE2R2	23.7181552582703	19.5736337315325	17.1333986142847	52.3569408131542	127.818600418705	25.4991451847153
UBE2R2-AS1	0	0	0	0	0	0.0724194350510409
UBE2S	24.7572271125729	19.236716623491	47.202074689784	32.2954844226713	20.0426005266272	59.0751925782382
UBE2SP1	0.289731687809125	0	0.26350228127879	0	0	0.703552063552286
UBE2SP2	0	0	0.0878296034330347	0	0	0
UBE2T	1.65692225352515	1.60198436931524	1.55010948521157	0.427263646042333	0	1.83657828502657
UBE2U	0	0	0	0	0	0
UBE2V1	72.4760946576119	89.0291104562369	96.7745684573951	91.1611502507204	24.77543850907	138.053974640047
UBE2V1P1	0	0	0	0.396001742108162	0	0
UBE2V1P10	0	0	0	0	0	0
UBE2V1P11	0	0	0	0	0	0
UBE2V1P12	0	0	0	0	0	0
UBE2V1P2	0	0	0	0	0	0
UBE2V1P3	0	0	0	0	0	0
UBE2V1P4	0	0	0	0	0	0
UBE2V1P5	0	0	0	0	0	0
UBE2V1P6	0	0	0	0	0	0
UBE2V1P7	0	0	0	0	0	0
UBE2V1P8	0	0	0	0	0	0
UBE2V1P9	0	0	0	0	0	0
UBE2V2	29.4117313623476	30.622508815352	24.3844026835529	34.0382207292618	15.6334839897245	37.3054751634994
UBE2V2P1	0	0	0	0	0	0
UBE2V2P3	0.437157908763446	0.41585218028961	0.351315346817817	0	0	0.538037086830648
UBE2V2P4	0	0	0	0	0	0
UBE2W	9.98164434391846	5.26805364663152	6.76397228776875	18.101599875213	47.3712236823858	12.0203857746261
UBE2WP1	0	0	0	0	0	0
UBE2Z	53.0488755517845	37.8217877560031	40.8424908728812	46.6147926118356	27.9753502579877	64.5442216894782
UBE3A	19.5603749639006	15.9938873348114	17.3567054404006	15.6234422142432	1.66819080679994	24.651647164921
UBE3AP2	0	0	0	0	0	0
UBE3B	15.6880498705133	13.1756507625875	13.2202222010087	14.4108498902606	12.7772063020551	26.4151815047725
UBE3C	25.9081342484278	28.8364397787521	30.093448517376	31.9381436395444	9.75471824823578	38.8487530601478
UBE3D	2.69940185567729	2.70050877092559	2.72310408261047	0.885899342627987	0.116836290188125	2.9272576184961
UBE4A	15.2885689853111	16.324046690628	16.1709183313954	17.7583182347389	30.1002515877175	24.8355524554744
UBE4B	21.053756581343	20.6479825402552	22.0665945763097	27.4795216985787	39.3629451784209	28.3106837893173
UBFD1	7.06721029323363	6.64979585016054	6.49016056271826	5.48196696374516	0.2230474016809	14.4953992433172
UBFD1P1	0	0	0	0	0	0
UBIAD1	19.5850645535005	18.6256108224253	16.3095116415676	7.60964585283642	0.868357728050817	19.5336628581622
UBL3	31.9303603182488	45.4982272793193	43.3700503486594	41.6767546045154	52.8306916055398	45.3570618030445
UBL4A	11.0194777401574	14.864499904697	13.6883659962415	14.0369623241207	4.05915290939659	29.9770069231832
UBL4B	0	0	0	0	0	0
UBL5	144.109727336805	184.085680422412	193.293552110863	275.059851926626	398.94123901477	244.988151093114
UBL5P1	0	0	0	0	0	0
UBL5P3	0	0	0	0	0	0
UBL7	40.8452597416534	27.1945171089986	26.9933622315679	42.1944568302404	44.1010513377855	34.1779404033427
UBL7-AS1	5.89225887174574	5.48812880707746	4.76893943740683	3.3506900112011	2.84146861348287	7.21884880668697
UBLCP1	18.2802607307878	20.2098488553263	18.0518802543462	17.4105767446854	43.6438685228386	35.8715545446763
UBN1	15.7059556484223	15.6809081143719	19.1637899431033	20.7067364339083	165.808958110535	33.8272165707003
UBN2	5.42930565836301	3.25996954946234	4.51057681716415	3.34511128882163	3.84446143379021	7.49593450538085
UBOX5	4.3824343529128	5.42176215646157	4.96524472608798	3.89715234269166	6.12024143131697	7.07543847921397
UBOX5-AS1	0.513457357104785	0.436385426991718	0.625279784800492	0.35955034410465	0.40376739078377	0.957070789016939
UBP1	69.1895930300279	88.185661206373	82.6237806146818	50.61511045921	11.4487832871288	90.7881135257325
UBQLN1	55.7891809699297	64.9328947102891	69.3119942737331	61.7789714576279	36.9977542686182	79.4552129366462
UBQLN1P1	0	0	0	0	0	0
UBQLN2	20.4750813073966	36.3879386901325	29.5001557238922	18.1115371338692	29.7617672280497	34.7517594253512
UBQLN3	0	0	0	0	0	0
UBQLN4	25.8777156105872	25.8673630043229	25.842313862707	17.1651350030705	1.02106802455816	30.4313780393744
UBQLN4P1	0	0	0	0	0	0
UBQLN4P2	0	0	0	0	0	0
UBQLNL	0.670989993564158	0.405594161755336	0.377167591549889	0.0602394615908635	0.361167380085797	0.429337410752021
UBR1	9.15086278280491	7.30103828965671	9.11379265776975	3.76255012631207	2.72948762720859	16.0619523401859
UBR2	17.1111875428941	15.7473419448995	21.4419269631009	19.1951713381298	94.3918425042774	31.5708872829164
UBR3	9.62154624735352	10.4842689547348	10.8257530095072	10.1828572670551	10.5576412255542	15.5100494297055
UBR4	63.9494710717684	57.3285470049309	66.006849040203	75.2586673140445	63.5650594345822	98.4292276748038
UBR5	55.5186734472071	46.4584861558525	47.3119183300175	30.1458562966401	46.6649140373306	57.9626906999574
UBR5-AS1	21.1665732388268	2.74688802440574	2.11318833097097	9.67107046069336	59.5675770035545	3.40927862563175
UBR7	12.8702553073397	10.8595945569106	7.69305553725671	8.33666507627789	7.85590654507317	17.6956653020068
UBTD1	0.528676072453412	1.22700554631825	1.0593574230669	16.7045901938008	28.1200633487674	1.14319082070029
UBTD2	2.87688378543916	1.72018279765826	1.34861341672856	4.16850395904115	1.44449745850488	1.71307554602976
UBTF	105.37212319044	93.1638390325829	109.557540321729	32.5861775705459	43.7501096828261	122.539316320711
UBTFL1	0	0	0	0	0	0
UBTFL10	0	0	0	0	0	0
UBTFL11	0	0	0	0	0	0
UBTFL2	0	0	0	0	0	0
UBTFL3	0	0	0	0	0	0
UBTFL5	0	0	0	0	0	0
UBTFL6	0	0	0	0	0	0
UBTFL7	0	0	0	0	0	0
UBTFL8	0	0	0	0	0	0
UBTFL9	0	0	0	0	0	0
UBXN1	214.431138372896	192.777789737346	188.398907855045	169.267612322448	112.083625362082	210.002763906948
UBXN10	0.315148860459513	0.308081026479113	1.04373497875917	0.406412422468547	0.10615988878605	1.5776701066346
UBXN10-AS1	0.0609876436491963	2.05378358507304	1.24018434565727	0.307390515620532	0	0.667285910904615
UBXN11	35.586290069306	54.5343276965304	48.3545076233825	369.409963681745	17.3869749730075	31.4636197704192
UBXN2A	5.01320707418262	4.63094090665805	4.98583433216348	4.68937410540631	0.690566551805187	8.1577399032346
UBXN2B	15.0348778391999	11.5071264072399	10.7505257035656	26.3544749203424	115.909626072347	21.7948030314045
UBXN4	67.3394872111885	67.771021286639	73.3877160650277	61.9070442733691	86.1702878604702	103.380354386047
UBXN6	55.0047633178725	49.1732928382912	45.9709882867201	71.4466948256236	58.4786659535751	61.2241710791435
UBXN7	15.2023216549757	12.1443105193517	11.7818009012033	10.6503279574455	13.4329966281592	20.1351699191007
UBXN7-AS1	0.269410862942789	0	0	0	0	0
UBXN8	5.80750835860345	5.67815521595898	6.35504406843847	5.8039359283262	0.913673975891948	10.9965234398778
UCA1	0.183035662270799	0.0770234530987779	0.0878358946546535	0.0729390098862808	0	0.181049893746853
UCHL1	0.599844005283678	0	0	0	0	0
UCHL1-AS1	0	0	0	0	0	0
